state,state_latitude,state_longitude,district,district_latitude,district_longitude,township,township_latitude,township_longitude,city,city_latitude,city_longitude,village,village_latitude,village_longitude,ward,ward_latitude,ward_longitude
ဧရာဝတီတိုင်းဒေသကြီး,17.092,95.14,ပုသိမ်ခရိုင်,16.7838,94.5765,ကျုံပျော်မြို့နယ်,17.3,95.2,ကျုံပျော်မြို့,17.3,95.2,​ကျောင်းစုရွာ,17.34917068,95.16645813,,,
ဧရာဝတီတိုင်းဒေသကြီး,17.092,95.14,ပုသိမ်ခရိုင်,16.7838,94.5765,ကျုံပျော်မြို့နယ်,17.3,95.2,ကျုံပျော်မြို့,17.3,95.2,​ကျောင်းစုရွာ,17.30754089,95.31923676,,,
ဧရာဝတီတိုင်းဒေသကြီး,17.092,95.14,လပ္ပတ္တာခရိုင်,16.14557,94.75889,လပ္ပတ္တာမြို့နယ်,16.14557,94.75889,လပွတ္တာမြို့,16.14557,94.75889,​ကျောင်းစုရွာ,16.36214066,94.94638062,,,
ဧရာဝတီတိုင်းဒေသကြီး,17.092,95.14,လပ္ပတ္တာခရိုင်,16.14557,94.75889,မော်လမြိုင်ကျွန်းမြို့နယ်,16.37894,95.26298,မော်လမြိုင်ကျွန်းမြို့,16.37894,95.26298,​ကျောင်းစုရွာ,16.52482986,95.33114624,,,
ဧရာဝတီတိုင်းဒေသကြီး,17.092,95.14,မအူပင်ခရိုင်,16.73023,95.6494,ညောင်တုန်းမြို့နယ်,17.04903,95.63359,ညောင်တုန်းမြို့,17.04903,95.63359,​ကျောင်းစုရွာ,16.9575093,95.8052214,,,
ဧရာဝတီတိုင်းဒေသကြီး,17.092,95.14,မအူပင်ခရိုင်,16.73023,95.6494,ပန်းတနော်မြို့နယ်,16.98212,95.46595,ပန်းတနော်မြို့,16.98212,95.46595,​ကျောင်းစုရွာ,17.08058357,95.36292267,,,
ဧရာဝတီတိုင်းဒေသကြီး,17.092,95.14,မအူပင်ခရိုင်,16.73023,95.6494,ပန်းတနော်မြို့နယ်,16.98212,95.46595,ပန်းတနော်မြို့,16.98212,95.46595,​ကျောင်းစုရွာ,16.90500069,95.56274414,,,
ဧရာဝတီတိုင်းဒေသကြီး,17.092,95.14,ပုသိမ်ခရိုင်,16.7838,94.5765,ရေကြည်မြို့နယ်,17.35258,95.11993,ငသိုင်းချောင်းမြို့,17.39927,95.07731,​ကျောင်းစုရွာ,17.4610405,95.11165619,,,
ဧရာဝတီတိုင်းဒေသကြီး,17.092,95.14,ပုသိမ်ခရိုင်,16.7838,94.5765,ရေကြည်မြို့နယ်,17.35258,95.11993,ငသိုင်းချောင်းမြို့,17.39927,95.07731,​ကျောင်းစုရွာ,17.26267052,95.12880707,,,
ဧရာဝတီတိုင်းဒေသကြီး,17.092,95.14,ပုသိမ်ခရိုင်,16.7838,94.5765,ရေကြည်မြို့နယ်,17.35258,95.11993,ငသိုင်းချောင်းမြို့,17.39927,95.07731,​ကျောင်းစုရွာ,17.1446991,95.09538269,,,
ဧရာဝတီတိုင်းဒေသကြီး,17.092,95.14,ပုသိမ်ခရိုင်,16.7838,94.5765,ရေကြည်မြို့နယ်,17.35258,95.11993,ငသိုင်းချောင်းမြို့,17.39927,95.07731,​ကျောင်းစုရွာ,17.30765915,95.05259705,,,
ဧရာဝတီတိုင်းဒေသကြီး,17.092,95.14,ပုသိမ်ခရိုင်,16.7838,94.5765,ရေကြည်မြို့နယ်,17.35258,95.11993,ငသိုင်းချောင်းမြို့,17.39927,95.07731,​ကျောင်းစုရွာ,17.31468964,95.0493927,,,
ဧရာဝတီတိုင်းဒေသကြီး,17.092,95.14,ပုသိမ်ခရိုင်,16.7838,94.5765,ရေကြည်မြို့နယ်,17.35258,95.11993,ငသိုင်းချောင်းမြို့,17.39927,95.07731,​ကျောင်းစုရွာ,17.41818047,95.09509277,,,
ဧရာဝတီတိုင်းဒေသကြီး,17.092,95.14,ပုသိမ်ခရိုင်,16.7838,94.5765,ရေကြည်မြို့နယ်,17.35258,95.11993,ငသိုင်းချောင်းမြို့,17.39927,95.07731,​ကျောင်းစုရွာ,17.33181,95.0893631,,,
ဧရာဝတီတိုင်းဒေသကြီး,17.092,95.14,ပုသိမ်ခရိုင်,16.7838,94.5765,ရေကြည်မြို့နယ်,17.35258,95.11993,ငသိုင်းချောင်းမြို့,17.39927,95.07731,​ကျောင်းစုရွာ,17.52989006,94.9733963,,,
ဧရာဝတီတိုင်းဒေသကြီး,17.092,95.14,ပုသိမ်ခရိုင်,16.7838,94.5765,ရေကြည်မြို့နယ်,17.35258,95.11993,ငသိုင်းချောင်းမြို့,17.39927,95.07731,​ကျောင်းစုရွာ,17.28022003,95.10005951,,,
ဧရာဝတီတိုင်းဒေသကြီး,17.092,95.14,ပုသိမ်ခရိုင်,16.7838,94.5765,ရေကြည်မြို့နယ်,17.35258,95.11993,ငသိုင်းချောင်းမြို့,17.39927,95.07731,​ကျောင်းစုရွာ,17.36064911,95.13391876,,,
ဧရာဝတီတိုင်းဒေသကြီး,17.092,95.14,ဟင်္သာတခရိုင်,17.6458,95.461,ဇလွန်မြို့နယ်,17.4781,95.55666,ဇလွန်မြို့,17.4781,95.55666,​ကျောင်းစုရွာ,17.45247078,95.5058136,,,
ဧရာဝတီတိုင်းဒေသကြီး,17.092,95.14,ဟင်္သာတခရိုင်,17.6458,95.461,ဇလွန်မြို့နယ်,17.4781,95.55666,ဇလွန်မြို့,17.4781,95.55666,​ကျောင်းစုရွာ,17.4282608,95.53529358,,,
ပဲခူးတိုင်းဒေသကြီး,18.168,96.509,ပဲခူးခရိုင်,17.3403,96.4198,ညောင်လေးပင်မြို့နယ်,17.94991,96.72338,ပိန်းဇလုပ်မြို့,18.0699,96.66836,​ကျောင်းစုရွာ,17.80876923,96.86746979,,,
ပဲခူးတိုင်းဒေသကြီး,18.168,96.509,ပဲခူးခရိုင်,17.3403,96.4198,ဝေါမြို့နယ်,17.4836,96.68234,ဝေါမြို့,17.4836,96.68234,​ကျောင်းစုရွာ,17.50455093,96.76463318,,,
နေပြည်တော်ပြည်ထောင်စုနယ်မြေ,19.8747,96.1941,ဥတ္တရခရိုင်,20.0308,96.1153,ဥတ္တရသီရိမြို့နယ်,19.891,96.043,ဥတ္တရသီရိမြို့,19.891,96.043,​ကျောင်းစုရွာ,19.91959953,96.02475739,,,
နေပြည်တော်ပြည်ထောင်စုနယ်မြေ,19.8747,96.1941,ဥတ္တရခရိုင်,20.0308,96.1153,ပုဗ္ဗသီရိမြို့နယ်,19.891,96.043,ပုဗ္ဗသီရိမြို့,19.84383343,96.18252411,​ကျောင်းစုရွာ,19.94696999,96.19072723,,,
ရန်ကုန်တိုင်းဒေသကြီး,16.797,96.158,ရန်ကုန်မြောက်ပိုင်းခရိုင်,17.2661,96.0095,တိုက်ကြီးမြို့နယ်,17.424,95.9718,အဖျောက်မြို့,17.38239,95.69338,​ကျောင်းစုရွာ,17.5390892,95.90828705,,,
ရန်ကုန်တိုင်းဒေသကြီး,16.797,96.158,ရန်ကုန်မြောက်ပိုင်းခရိုင်,17.2661,96.0095,တိုက်ကြီးမြို့နယ်,17.424,95.9718,အဖျောက်မြို့,17.38239,95.69338,​ကျောင်းစုရွာ,17.45837975,95.86354065,,,
ရန်ကုန်တိုင်းဒေသကြီး,16.797,96.158,ရန်ကုန်မြောက်ပိုင်းခရိုင်,17.2661,96.0095,တိုက်ကြီးမြို့နယ်,17.424,95.9718,အဖျောက်မြို့,17.38239,95.69338,​ကျောင်းစုရွာ,17.33263969,96.00694275,,,
ရန်ကုန်တိုင်းဒေသကြီး,16.797,96.158,ရန်ကုန်မြောက်ပိုင်းခရိုင်,17.2661,96.0095,တိုက်ကြီးမြို့နယ်,17.424,95.9718,အဖျောက်မြို့,17.38239,95.69338,​ကျောင်းစုရွာ,17.28536034,95.88568878,,,
ဧရာဝတီတိုင်းဒေသကြီး,17.092,95.14,မအူပင်ခရိုင်,16.73023,95.6494,ပန်းတနော်မြို့နယ်,16.98212,95.46595,ပန်းတနော်မြို့,16.98212,95.46595,​ကျောင်းဆိပ်ရွာ,17.04608917,95.3793335,,,
ဧရာဝတီတိုင်းဒေသကြီး,17.092,95.14,မအူပင်ခရိုင်,16.73023,95.6494,ပန်းတနော်မြို့နယ်,16.98212,95.46595,ပန်းတနော်မြို့,16.98212,95.46595,​ကျောင်းဆိပ်ရွာ,17.04170036,95.36644745,,,
မန္တလေးတိုင်းဒေသကြီး,21.946,95.861,မြင်းခြံခရိုင်,21.345,95.5275,မြင်းခြံမြို့နယ်,21.45446,95.39038,ဆီမီးခုံမြို့,21.735,95.4221,​ကျောင်းဖြူကန်ရွာ,21.53832054,95.43940735,,,
ဧရာဝတီတိုင်းဒေသကြီး,17.092,95.14,မအူပင်ခရိုင်,16.73023,95.6494,မအူပင်မြို့နယ်,16.73023,95.6494,မအူပင်မြို့,16.73023,95.6494,​ကျောင်းရွာ,16.7293396,95.72396088,,,
ပဲခူးတိုင်းဒေသကြီး,18.327,95.444,သာယာဝတီခရိုင်,18.3,94.184,မင်းလှမြို့နယ်,19.96559,95.0367,စစ်ကွင်းမြို့,17.8941,95.7232,​ကျောင်းရွာ,17.97995949,95.84812164,,,
မန္တလေးတိုင်းဒေသကြီး,21.946,95.861,ရမည်းသင်းခရိုင်,20.4289,96.0521,ပျော်ဘွယ်မြို့နယ်,20.59472,96.05094,ပျော်ဘွယ်မြို့,20.59472,96.05094,​ကျောင်းရွာ,20.57880974,95.63873291,,,
ဧရာဝတီတိုင်းဒေသကြီး,17.092,95.14,ပုသိမ်ခရိုင်,16.7838,94.5765,ကျုံပျော်မြို့နယ်,17.3,95.2,ကျုံပျော်မြို့,17.3,95.2,​ကျောင်းအမစုရွာ,17.27467918,95.33394623,,,
ဧရာဝတီတိုင်းဒေသကြီး,17.092,95.14,ဟင်္သာတခရိုင်,17.6458,95.461,ဟင်္သာတမြို့နယ်,17.6458,95.461,တလုတ္ထော်မြို့,17.6419,95.3046,​ကျောင်းအိုင်ရွာ,17.47026775,95.3461926,,,
ဧရာဝတီတိုင်းဒေသကြီး,17.092,95.14,ဟင်္သာတခရိုင်,17.6458,95.461,ဟင်္သာတမြို့နယ်,17.6458,95.461,တလုတ္ထော်မြို့,17.6419,95.3046,​ကျောင်းအိုင်ရွာ,17.4830553,95.33659397,,,
ဧရာဝတီတိုင်းဒေသကြီး,17.092,95.14,ဟင်္သာတခရိုင်,17.6458,95.461,ဟင်္သာတမြို့နယ်,17.6458,95.461,တလုတ္ထော်မြို့,17.6419,95.3046,​ကျောင်းအိုင်ရွာ,17.50904206,95.27325507,,,
ဧရာဝတီတိုင်းဒေသကြီး,17.092,95.14,ပုသိမ်ခရိုင်,16.7838,94.5765,ကျောင်းကုန်းမြို့နယ်,17.10768,95.1904,ကျောင်းကုန်းမြို့,17.10768,95.1904,​ကျောင်းအိုင်ရွာ,17.11886,95.239937,,,
ဧရာဝတီတိုင်းဒေသကြီး,17.092,95.14,ပုသိမ်ခရိုင်,16.7838,94.5765,သာပေါင်းမြို့နယ်,17.04734,94.80589,သာပေါင်းမြို့,17.04734,94.80589,​ကျောတန်းကြီးရွာ,17.05328941,94.97109985,,,
ပဲခူးတိုင်းဒေသကြီး,18.327,95.444,ပြည်ခရိုင်,18.9141,95.3139,ပေါက်ခေါင်းမြို့နယ်,18.9028,95.54819,ပေါက်ခေါင်းမြို့,18.9028,95.54819,​ကျောလေးမွှာရွာ,19.11548996,95.69499207,,,
ဧရာဝတီတိုင်းဒေသကြီး,17.092,95.14,လပ္ပတ္တာခရိုင်,16.14557,94.75889,မော်လမြိုင်ကျွန်းမြို့နယ်,16.37894,95.26298,မော်လမြိုင်ကျွန်းမြို့,16.37894,95.26298,​ကျော်ဇံရွာ,16.45304183,95.49918009,,,
ရန်ကုန်တိုင်းဒေသကြီး,16.797,96.158,ရန်ကုန်မြောက်ပိုင်းခရိုင်,17.2661,96.0095,ထန်းတပင်မြို့နယ်,17.0174,95.9827,ထန်းတပင်မြို့,17.0174,95.9827,​ကျော်ဇောကုန်းရွာ,17.21183968,95.80549622,,,
ဧရာဝတီတိုင်းဒေသကြီး,17.092,95.14,ပုသိမ်ခရိုင်,16.7838,94.5765,ငပုတောမြို့နယ်,16.3923,94.5058,ငရုတ်ကောင်းမြို့,16.52089,94.3019,​ကြွေချိုင်ရွာ,16.51324081,94.27037048,,,
ရန်ကုန်တိုင်းဒေသကြီး,16.797,96.158,ရန်ကုန်မြောက်ပိုင်းခရိုင်,17.2661,96.0095,တိုက်ကြီးမြို့နယ်,17.424,95.9718,အဖျောက်မြို့,17.38239,95.69338,​ကြွေပုဂံချောင်းရွာ,17.43050003,95.6953125,,,
